ID_LAT_LON_YEAR_WEEK,emission
ID_-0.510_29.290_2022_00,3.3414676328177775
ID_-0.510_29.290_2022_01,4.048984669251326
ID_-0.510_29.290_2022_02,4.163892434879504
ID_-0.510_29.290_2022_03,4.380551923493806
ID_-0.510_29.290_2022_04,4.380551923493806
ID_-0.510_29.290_2022_05,4.380551923493806
ID_-0.510_29.290_2022_06,4.255794566700839
ID_-0.510_29.290_2022_07,4.163892434879504
ID_-0.510_29.290_2022_08,4.290792683754197
ID_-0.510_29.290_2022_09,4.380551923493806
ID_-0.510_29.290_2022_10,4.380551923493806
ID_-0.510_29.290_2022_11,4.290792683754197
ID_-0.510_29.290_2022_12,4.380551923493806
ID_-0.510_29.290_2022_13,4.290792683754197
ID_-0.510_29.290_2022_14,4.415917242782249
ID_-0.510_29.290_2022_15,4.415917242782249
ID_-0.510_29.290_2022_16,4.415917242782249
ID_-0.510_29.290_2022_17,3.8328287428922962
ID_-0.510_29.290_2022_18,4.057719090391493
ID_-0.510_29.290_2022_19,4.057719090391493
ID_-0.510_29.290_2022_20,4.14043257166741
ID_-0.510_29.290_2022_21,4.373410504830755
ID_-0.510_29.290_2022_22,4.457569080481453
ID_-0.510_29.290_2022_23,4.457569080481453
ID_-0.510_29.290_2022_24,4.457569080481453
ID_-0.510_29.290_2022_25,4.30118191196451
ID_-0.510_29.290_2022_26,4.343643767724931
ID_-0.510_29.290_2022_27,4.196838321072603
ID_-0.510_29.290_2022_28,4.196838321072603
ID_-0.510_29.290_2022_29,4.196838321072603
ID_-0.510_29.290_2022_30,4.224288198044024
ID_-0.510_29.290_2022_31,4.883526932038454
ID_-0.510_29.290_2022_32,4.768335300261789
ID_-0.510_29.290_2022_33,4.768335300261789
ID_-0.510_29.290_2022_34,4.781255300780765
ID_-0.510_29.290_2022_35,4.8964469325574305
ID_-0.510_29.290_2022_36,4.8964469325574305
ID_-0.510_29.290_2022_37,5.0188682402699465
ID_-0.510_29.290_2022_38,4.8964469325574305
ID_-0.510_29.290_2022_39,4.825322683775832
ID_-0.510_29.290_2022_40,4.7653290502855175
ID_-0.510_29.290_2022_41,4.849487625936216
ID_-0.510_29.290_2022_42,4.849487625936216
ID_-0.510_29.290_2022_43,4.774196200229575
ID_-0.510_29.290_2022_44,4.685109615192888
ID_-0.510_29.290_2022_45,4.685109615192888
ID_-0.510_29.290_2022_46,4.685109615192888
ID_-0.510_29.290_2022_47,4.800301246969553
ID_-0.510_29.290_2022_48,4.800301246969553
ID_-0.528_29.472_2022_00,3.3065330920711204
ID_-0.528_29.472_2022_01,4.29354450648017
ID_-0.528_29.472_2022_02,4.41943653550085
ID_-0.528_29.472_2022_03,4.41943653550085
ID_-0.528_29.472_2022_04,4.41943653550085
ID_-0.528_29.472_2022_05,4.41943653550085
ID_-0.528_29.472_2022_06,4.41943653550085
ID_-0.528_29.472_2022_07,4.335277959850151
ID_-0.528_29.472_2022_08,4.41943653550085
ID_-0.528_29.472_2022_09,4.335277959850151
ID_-0.528_29.472_2022_10,4.335277959850151
ID_-0.528_29.472_2022_11,4.335277959850151
ID_-0.528_29.472_2022_12,4.41943653550085
ID_-0.528_29.472_2022_13,4.335277959850151
ID_-0.528_29.472_2022_14,4.4548018547892925
ID_-0.528_29.472_2022_15,4.370643279138593
ID_-0.528_29.472_2022_16,4.370643279138593
ID_-0.528_29.472_2022_17,3.87171335489934
ID_-0.528_29.472_2022_18,4.0124451267478385
ID_-0.528_29.472_2022_19,4.0966037023985375
ID_-0.528_29.472_2022_20,4.0951586080237545
ID_-0.528_29.472_2022_21,4.111477052572797
ID_-0.528_29.472_2022_22,4.328136541187099
ID_-0.528_29.472_2022_23,4.238377301447489
ID_-0.528_29.472_2022_24,4.111477052572797
ID_-0.528_29.472_2022_25,4.0392484597065526
ID_-0.528_29.472_2022_26,3.997551739816275
ID_-0.528_29.472_2022_27,3.9349048688146455
ID_-0.528_29.472_2022_28,3.8617305565564486
ID_-0.528_29.472_2022_29,3.8617305565564486
ID_-0.528_29.472_2022_30,3.88918043352787
ID_-0.528_29.472_2022_31,4.514145404174467
ID_-0.528_29.472_2022_32,4.514145404174467
ID_-0.528_29.472_2022_33,4.422243272353133
ID_-0.528_29.472_2022_34,4.435163272872109
ID_-0.528_29.472_2022_35,4.651822761486411
ID_-0.528_29.472_2022_36,4.651822761486411
ID_-0.528_29.472_2022_37,4.73598133713711
ID_-0.528_29.472_2022_38,4.73598133713711
ID_-0.528_29.472_2022_39,4.695890144481478
ID_-0.528_29.472_2022_40,4.720055086641862
ID_-0.528_29.472_2022_41,4.720055086641862
ID_-0.528_29.472_2022_42,4.80421366229256
ID_-0.528_29.472_2022_43,4.844113868362584
ID_-0.528_29.472_2022_44,4.639835651549233
ID_-0.528_29.472_2022_45,4.639835651549233
ID_-0.528_29.472_2022_46,4.755027283325898
ID_-0.528_29.472_2022_47,4.755027283325898
ID_-0.528_29.472_2022_48,4.755027283325898
ID_-0.547_29.653_2022_00,0.2456676223461379
ID_-0.547_29.653_2022_01,0.753443261972312
ID_-0.547_29.653_2022_02,0.7951767153422938
ID_-0.547_29.653_2022_03,0.7951767153422938
ID_-0.547_29.653_2022_04,0.7951767153422938
ID_-0.547_29.653_2022_05,0.7951767153422938
ID_-0.547_29.653_2022_06,0.7951767153422938
ID_-0.547_29.653_2022_07,0.7951767153422938
ID_-0.547_29.653_2022_08,0.7951767153422938
ID_-0.547_29.653_2022_09,0.7951767153422938
ID_-0.547_29.653_2022_10,0.7951767153422938
ID_-0.547_29.653_2022_11,0.7951767153422938
ID_-0.547_29.653_2022_12,0.7951767153422938
ID_-0.547_29.653_2022_13,0.7951767153422938
ID_-0.547_29.653_2022_14,0.8163762821481773
ID_-0.547_29.653_2022_15,0.8163762821481773
ID_-0.547_29.653_2022_16,0.8163762821481773
ID_-0.547_29.653_2022_17,0.3353744292095725
ID_-0.547_29.653_2022_18,0.5602647767087704
ID_-0.547_29.653_2022_19,0.5602647767087704
ID_-0.547_29.653_2022_20,0.6429782579846871
ID_-0.547_29.653_2022_21,0.7918953423349953
ID_-0.547_29.653_2022_22,0.7918953423349953
ID_-0.547_29.653_2022_23,0.7918953423349953
ID_-0.547_29.653_2022_24,0.7918953423349953
ID_-0.547_29.653_2022_25,0.7621934978178743
ID_-0.547_29.653_2022_26,0.7204967779275968
ID_-0.547_29.653_2022_27,0.6963451466578796
ID_-0.547_29.653_2022_28,0.6963451466578796
ID_-0.547_29.653_2022_29,0.6963451466578796
ID_-0.547_29.653_2022_30,0.7237950236293007
ID_-0.547_29.653_2022_31,1.0389841150612333
ID_-0.547_29.653_2022_32,1.0389841150612333
ID_-0.547_29.653_2022_33,1.0389841150612333
ID_-0.547_29.653_2022_34,1.0389841150612333
ID_-0.547_29.653_2022_35,1.0389841150612333
ID_-0.547_29.653_2022_36,1.0389841150612333
ID_-0.547_29.653_2022_37,1.0389841150612333
ID_-0.547_29.653_2022_38,1.0389841150612333
ID_-0.547_29.653_2022_39,1.1176575337369212
ID_-0.547_29.653_2022_40,1.0532200685238378
ID_-0.547_29.653_2022_41,1.0532200685238378
ID_-0.547_29.653_2022_42,1.0532200685238378
ID_-0.547_29.653_2022_43,1.028538326373389
ID_-0.547_29.653_2022_44,1.0078365209583162
ID_-0.547_29.653_2022_45,1.0078365209583162
ID_-0.547_29.653_2022_46,1.0078365209583162
ID_-0.547_29.653_2022_47,1.0078365209583162
ID_-0.547_29.653_2022_48,1.0078365209583162
ID_-0.569_30.031_2022_00,100.77522159767565
ID_-0.569_30.031_2022_01,109.65791673250709
ID_-0.569_30.031_2022_02,113.4671503309977
ID_-0.569_30.031_2022_03,114.64438009081691
ID_-0.569_30.031_2022_04,116.22873147096675
ID_-0.569_30.031_2022_05,117.91825026171199
ID_-0.569_30.031_2022_06,116.42383087758441
ID_-0.569_30.031_2022_07,115.06120266788757
ID_-0.569_30.031_2022_08,115.06120266788757
ID_-0.569_30.031_2022_09,122.29917032276691
ID_-0.569_30.031_2022_10,119.58942143350426
ID_-0.569_30.031_2022_11,118.23959488982895
ID_-0.569_30.031_2022_12,118.10387209466258
ID_-0.569_30.031_2022_13,112.56080922869675
ID_-0.569_30.031_2022_14,131.55322184977058
ID_-0.569_30.031_2022_15,130.7664105187584
ID_-0.569_30.031_2022_16,128.12509273272835
ID_-0.569_30.031_2022_17,123.59989151197823
ID_-0.569_30.031_2022_18,124.6024277650215
ID_-0.569_30.031_2022_19,123.17469047650114
ID_-0.569_30.031_2022_20,121.40282414055062
ID_-0.569_30.031_2022_21,120.01279980731843
ID_-0.569_30.031_2022_22,116.03801462622101
ID_-0.569_30.031_2022_23,115.90229183105463
ID_-0.569_30.031_2022_24,115.87778734973733
ID_-0.569_30.031_2022_25,114.3643414250638
ID_-0.569_30.031_2022_26,113.81215505006132
ID_-0.569_30.031_2022_27,112.41548943043696
ID_-0.569_30.031_2022_28,111.94546480104603
ID_-0.569_30.031_2022_29,110.7682350412268
ID_-0.569_30.031_2022_30,110.77148751073388
ID_-0.569_30.031_2022_31,118.06047793027773
ID_-0.569_30.031_2022_32,116.50629010037565
ID_-0.569_30.031_2022_33,116.50629010037565
ID_-0.569_30.031_2022_34,116.51921010089461
ID_-0.569_30.031_2022_35,125.00063213762488
ID_-0.569_30.031_2022_36,123.95698686481339
ID_-0.569_30.031_2022_37,125.72829253703355
ID_-0.569_30.031_2022_38,127.64194992365495
ID_-0.569_30.031_2022_39,129.8285583443655
ID_-0.569_30.031_2022_40,124.24223217125704
ID_-0.569_30.031_2022_41,127.598900487378
ID_-0.569_30.031_2022_42,129.75429817530696
ID_-0.569_30.031_2022_43,131.01289583437347
ID_-0.569_30.031_2022_44,119.93812048339937
ID_-0.569_30.031_2022_45,122.98049157964508
ID_-0.569_30.031_2022_46,124.10365942429982
ID_-0.569_30.031_2022_47,126.96274630117556
ID_-0.569_30.031_2022_48,119.93812048339937
ID_-0.598_29.102_2022_00,0.02759741142019668
ID_-0.598_29.102_2022_01,0.445330841692651
ID_-0.598_29.102_2022_02,0.4778548020652363
ID_-0.598_29.102_2022_03,0.4778548020652363
ID_-0.598_29.102_2022_04,0.4778548020652363
ID_-0.598_29.102_2022_05,0.4778548020652363
ID_-0.598_29.102_2022_06,0.4778548020652363
ID_-0.598_29.102_2022_07,0.4778548020652363
ID_-0.598_29.102_2022_08,0.4778548020652363
ID_-0.598_29.102_2022_09,0.4778548020652363
ID_-0.598_29.102_2022_10,0.4778548020652363
ID_-0.598_29.102_2022_11,0.4778548020652363
ID_-0.598_29.102_2022_12,0.4778548020652363
ID_-0.598_29.102_2022_13,0.4778548020652363
ID_-0.598_29.102_2022_14,0.48764175428502143
ID_-0.598_29.102_2022_15,0.48764175428502143
ID_-0.598_29.102_2022_16,0.48764175428502143
ID_-0.598_29.102_2022_17,0.02823174543927026
ID_-0.598_29.102_2022_18,0.25312209293846816
ID_-0.598_29.102_2022_19,0.25312209293846816
ID_-0.598_29.102_2022_20,0.33583557421438476
ID_-0.598_29.102_2022_21,0.4688708016121647
ID_-0.598_29.102_2022_22,0.4688708016121647
ID_-0.598_29.102_2022_23,0.4688708016121647
ID_-0.598_29.102_2022_24,0.4688708016121647
ID_-0.598_29.102_2022_25,0.4391689570950436
ID_-0.598_29.102_2022_26,0.4146457900947225
ID_-0.598_29.102_2022_27,0.3904941588250054
ID_-0.598_29.102_2022_28,0.3904941588250054
ID_-0.598_29.102_2022_29,0.3904941588250054
ID_-0.598_29.102_2022_30,0.42422417942284
ID_-0.598_29.102_2022_31,0.6808752057860387
ID_-0.598_29.102_2022_32,0.6808752057860387
ID_-0.598_29.102_2022_33,0.6808752057860387
ID_-0.598_29.102_2022_34,0.6808752057860387
ID_-0.598_29.102_2022_35,0.6808752057860387
ID_-0.598_29.102_2022_36,0.6808752057860387
ID_-0.598_29.102_2022_37,0.6808752057860387
ID_-0.598_29.102_2022_38,0.6808752057860387
ID_-0.598_29.102_2022_39,0.7588396331241785
ID_-0.598_29.102_2022_40,0.6935168613963725
ID_-0.598_29.102_2022_41,0.6935168613963725
ID_-0.598_29.102_2022_42,0.6935168613963725
ID_-0.598_29.102_2022_43,0.6775281936238939
ID_-0.598_29.102_2022_44,0.6722647910236589
ID_-0.598_29.102_2022_45,0.6722647910236589
ID_-0.598_29.102_2022_46,0.6722647910236589
ID_-0.598_29.102_2022_47,0.6722647910236589
ID_-0.598_29.102_2022_48,0.6722647910236589
ID_-0.604_29.896_2022_00,67.35836599398007
ID_-0.604_29.896_2022_01,71.50906380281205
ID_-0.604_29.896_2022_02,71.5935923004255
ID_-0.604_29.896_2022_03,72.35566312892144
ID_-0.604_29.896_2022_04,73.23130145582093
ID_-0.604_29.896_2022_05,73.59764497021918
ID_-0.604_29.896_2022_06,73.17809940350062
ID_-0.604_29.896_2022_07,72.61344776479268
ID_-0.604_29.896_2022_08,72.92955391569151
ID_-0.604_29.896_2022_09,74.81308334363347
ID_-0.604_29.896_2022_10,74.88633836159221
ID_-0.604_29.896_2022_11,73.66764759914234
ID_-0.604_29.896_2022_12,73.66764759914234
ID_-0.604_29.896_2022_13,70.69333750666217
ID_-0.604_29.896_2022_14,81.88218506588524
ID_-0.604_29.896_2022_15,78.77947371128153
ID_-0.604_29.896_2022_16,77.09180056420998
ID_-0.604_29.896_2022_17,78.19753838998778
ID_-0.604_29.896_2022_18,77.95205289558479
ID_-0.604_29.896_2022_19,77.24392727743387
ID_-0.604_29.896_2022_20,74.95468115539826
ID_-0.604_29.896_2022_21,72.66184891849197
ID_-0.604_29.896_2022_22,71.20900518393441
ID_-0.604_29.896_2022_23,71.20900518393441
ID_-0.604_29.896_2022_24,71.18450070261713
ID_-0.604_29.896_2022_25,70.92740668891301
ID_-0.604_29.896_2022_26,71.50843812119192
ID_-0.604_29.896_2022_27,70.82171806405321
ID_-0.604_29.896_2022_28,70.63685264321535
ID_-0.604_29.896_2022_29,70.63685264321535
ID_-0.604_29.896_2022_30,70.66430252018678
ID_-0.604_29.896_2022_31,73.01308823344111
ID_-0.604_29.896_2022_32,73.37943174783938
ID_-0.604_29.896_2022_33,73.01308823344111
ID_-0.604_29.896_2022_34,73.02600823396008
ID_-0.604_29.896_2022_35,75.75779457040468
ID_-0.604_29.896_2022_36,75.88232283515104
ID_-0.604_29.896_2022_37,77.44546771747622
ID_-0.604_29.896_2022_38,77.93527860721085
ID_-0.604_29.896_2022_39,75.12326101774246
ID_-0.604_29.896_2022_40,75.82539773873137
ID_-0.604_29.896_2022_41,75.94603964168184
ID_-0.604_29.896_2022_42,79.11055932322728
ID_-0.604_29.896_2022_43,81.92180937986214
ID_-0.604_29.896_2022_44,74.04952760000617
ID_-0.604_29.896_2022_45,74.97339479682884
ID_-0.604_29.896_2022_46,77.02486483754139
ID_-0.604_29.896_2022_47,77.54837828645765
ID_-0.604_29.896_2022_48,72.12753834297868
ID_-0.615_30.885_2022_00,80.17219449823571
ID_-0.615_30.885_2022_01,88.33433063280657
ID_-0.615_30.885_2022_02,88.8798269428623
ID_-0.615_30.885_2022_03,88.8798269428623
ID_-0.615_30.885_2022_04,89.27479408919378
ID_-0.615_30.885_2022_05,89.07887345368604
ID_-0.615_30.885_2022_06,89.02567140136576
ID_-0.615_30.885_2022_07,88.826624890542
ID_-0.615_30.885_2022_08,88.826624890542
ID_-0.615_30.885_2022_09,90.51038180568622
ID_-0.615_30.885_2022_10,89.34479671811695
ID_-0.615_30.885_2022_11,89.14887608260923
ID_-0.615_30.885_2022_12,89.14887608260923
ID_-0.615_30.885_2022_13,89.56285812155977
ID_-0.615_30.885_2022_14,96.5379030346153
ID_-0.615_30.885_2022_15,95.1291615607881
ID_-0.615_30.885_2022_16,91.86543522246092
ID_-0.615_30.885_2022_17,92.6549045014315
ID_-0.615_30.885_2022_18,92.02680046365037
ID_-0.615_30.885_2022_19,92.02680046365037
ID_-0.615_30.885_2022_20,88.7630330016845
ID_-0.615_30.885_2022_21,88.02116432214875
ID_-0.615_30.885_2022_22,88.02116432214875
ID_-0.615_30.885_2022_23,86.77076251219722
ID_-0.615_30.885_2022_24,85.62462366642069
ID_-0.615_30.885_2022_25,84.9885721278136
ID_-0.615_30.885_2022_26,84.96940209855359
ID_-0.615_30.885_2022_27,83.92080392884941
ID_-0.615_30.885_2022_28,83.92080392884941
ID_-0.615_30.885_2022_29,83.92080392884941
ID_-0.615_30.885_2022_30,83.5536900634564
ID_-0.615_30.885_2022_31,87.12200182714639
ID_-0.615_30.885_2022_32,87.12200182714639
ID_-0.615_30.885_2022_33,86.7685599298423
ID_-0.615_30.885_2022_34,86.78147993036127
ID_-0.615_30.885_2022_35,89.19824813789606
ID_-0.615_30.885_2022_36,88.5843701484406
ID_-0.615_30.885_2022_37,90.38370714120772
ID_-0.615_30.885_2022_38,92.02863569272905
ID_-0.615_30.885_2022_39,89.37037668879535
ID_-0.615_30.885_2022_40,89.65308858923474
ID_-0.615_30.885_2022_41,90.8582836300684
ID_-0.615_30.885_2022_42,92.36332479792885
ID_-0.615_30.885_2022_43,96.3065530953265
ID_-0.615_30.885_2022_44,89.43344722282906
ID_-0.615_30.885_2022_45,92.3386202420383
ID_-0.615_30.885_2022_46,92.3386202420383
ID_-0.615_30.885_2022_47,92.83142356219588
ID_-0.615_30.885_2022_48,87.60202662965342
ID_-0.627_29.773_2022_00,104.08409856973489
ID_-0.627_29.773_2022_01,115.35453495337713
ID_-0.627_29.773_2022_02,117.60731243194473
ID_-0.627_29.773_2022_03,117.76405528145307
ID_-0.627_29.773_2022_04,119.15924512905053
ID_-0.627_29.773_2022_05,117.83074773635884
ID_-0.627_29.773_2022_06,117.77754568403857
ID_-0.627_29.773_2022_07,117.19113342994441
ID_-0.627_29.773_2022_08,117.86448343287549
ID_-0.627_29.773_2022_09,117.85619995364462
ID_-0.627_29.773_2022_10,118.01636956930943
ID_-0.627_29.773_2022_11,117.79293426489531
ID_-0.627_29.773_2022_12,118.10330731814636
ID_-0.627_29.773_2022_13,113.24191750013136
ID_-0.627_29.773_2022_14,125.95257248535913
